,Customer,Age,City,Product,Limit,Company,Segment,Spend_Date,Spend_Type,Spend_Amount,Spend_Month,Spend_Year,Spend Amount to Limit Ratio,Product_Level,Segment_Govt,Segment_Normal Salary,Segment_Salaried_MNC,Segment_Salaried_Pvt,Segment_Self Employed,Spend_Type_AIR TICKET,Spend_Type_AUTO,Spend_Type_BIKE,Spend_Type_BUS TICKET,Spend_Type_CAMERA,Spend_Type_CAR,Spend_Type_CLOTHES,Spend_Type_FOOD,Spend_Type_JEWELLERY,Spend_Type_MOVIE TICKET,Spend_Type_PETRO,Spend_Type_RENTAL,Spend_Type_SANDALS,Spend_Type_SHOPPING,Spend_Type_TRAIN TICKET
452,A22,27,BOMBAY,Silver,100000.0,C22,Self Employed,03-Jun-06,BUS TICKET,51202.64,6,2006,0.5120264,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
453,A22,27,BOMBAY,Silver,100000.0,C22,Self Employed,30-Mar-06,SHOPPING,352119.02,3,2006,3.5211902000000004,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
454,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,06-Apr-04,FOOD,390850.96,4,2004,3.908470515294847,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
455,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,03-Jul-05,FOOD,332157.16,7,2005,3.3215383846161535,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
456,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,03-Jan-04,PETRO,466587.47,1,2004,4.665828041719583,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
457,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,28-Mar-06,SHOPPING,131176.47,3,2006,1.3117515824841752,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
458,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,25-Jan-04,MOVIE TICKET,87297.77,1,2004,0.872968970310297,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
459,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,23-Mar-06,TRAIN TICKET,80061.3,3,2006,0.8006049939500606,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
460,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,21-Nov-06,TRAIN TICKET,26965.4,11,2006,0.26965130348696514,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
461,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,03-Dec-05,RENTAL,35298.96,12,2005,0.3529860701392986,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
462,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,01-Feb-05,AIR TICKET,375898.65,2,2005,3.7589489105108953,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
463,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,02-Apr-06,MOVIE TICKET,180035.15,4,2006,1.8003334966650333,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
464,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,03-Jan-04,PETRO,305868.49,1,2004,3.0586543134568656,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
465,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,25-Apr-04,PETRO,253518.4,4,2004,2.535158648413516,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
466,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,26-May-05,RENTAL,181781.71,5,2005,1.8177989220107797,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
467,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,03-May-06,AIR TICKET,231938.93,5,2006,2.3193661063389364,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
468,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,15-Jan-04,CAMERA,480300.25,1,2004,4.802954470455296,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
469,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,25-Jan-04,CAMERA,253857.83,1,2004,2.538552914470855,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
470,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,05-Mar-06,FOOD,155438.87,3,2006,1.5543731562684373,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
471,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,02-Jun-05,CAMERA,102054.01,6,2005,1.020529894701053,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
472,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,16-Feb-05,RENTAL,197038.23,2,2005,1.9703625963740363,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
473,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,15-Jan-04,SHOPPING,260098.89,1,2004,2.6009628903710964,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
474,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,05-May-04,RENTAL,52465.01,5,2004,0.5246448535514645,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
475,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,03-Dec-05,RENTAL,124640.0,12,2005,1.2463875361246388,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
476,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,24-Mar-06,PETRO,51156.94,3,2006,0.5115642843571565,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
477,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,15-Jan-04,JEWELLERY,69355.05,1,2004,0.6935435645643544,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
478,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,12-Aug-05,SANDALS,367328.29,8,2005,3.6732461675383243,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
479,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,03-Jul-06,TRAIN TICKET,80146.72,7,2006,0.801459185408146,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
480,A23,51,BANGALORE,Silver,100001.0,C5,Salaried_MNC,31-Mar-06,SHOPPING,450293.71,3,2006,4.502892071079289,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
481,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,27-Apr-05,CAMERA,328845.08,4,2005,3.288385032299354,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
482,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,03-Aug-05,FOOD,75079.67,8,2005,0.7507816843663127,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
483,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,15-Jan-04,PETRO,224361.64,1,2004,2.243571528569429,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
484,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,29-Mar-06,AIR TICKET,331656.4,3,2006,3.316497670046599,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
485,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,12-Jan-04,JEWELLERY,454728.13,1,2004,4.547190356192877,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
486,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,19-Mar-04,TRAIN TICKET,147422.97,3,2004,1.4742002159956802,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
487,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,22-Nov-05,TRAIN TICKET,443897.57,11,2005,4.438886922261555,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
488,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,03-Jan-06,MOVIE TICKET,309591.35,1,2006,3.0958515829683404,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
489,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,05-Feb-04,BUS TICKET,385046.06,2,2004,3.8503835923281535,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
490,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,03-Apr-06,JEWELLERY,348056.92,4,2006,3.4804995900081996,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
491,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,15-Jan-04,PETRO,111188.2,1,2004,1.111859762804744,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
492,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,19-Apr-06,AIR TICKET,273446.21,4,2006,2.7344074118517634,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
493,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,27-May-05,MOVIE TICKET,47758.62,5,2005,0.4775766484670307,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
494,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,03-Jun-06,BUS TICKET,224580.2,6,2006,2.245757084858303,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
495,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,25-Jan-04,CAMERA,394126.79,1,2004,3.9411890762184756,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
496,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,12-Jan-04,CAMERA,237337.83,1,2004,2.3733308333833323,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
497,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,04-Apr-05,FOOD,315972.76,4,2005,3.1596644067118658,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
498,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,03-Jun-05,CAMERA,132168.57,6,2005,1.3216592668146638,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
499,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,23-Feb-05,MOVIE TICKET,264923.52,2,2005,2.649182216355673,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
500,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,25-Jan-04,SHOPPING,404163.7,1,2004,4.041556168876623,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
501,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,06-May-06,MOVIE TICKET,209455.48,5,2006,2.0945129097418054,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
502,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,03-Jan-06,MOVIE TICKET,462995.84,1,2006,4.6298658026839465,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
503,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,25-Mar-06,PETRO,162465.63,3,2006,1.6246238075238495,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
504,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,25-Jan-04,JEWELLERY,430799.04,1,2004,4.307904241915161,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
505,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,13-Sep-04,CAR,245802.04,9,2004,2.457971240575189,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
506,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,03-Aug-06,RENTAL,30320.99,8,2006,0.30320383592328154,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
507,A24,53,DELHI,Silver,100002.0,C6,Salaried_Pvt,01-Apr-06,SHOPPING,164338.8,4,2006,1.643355132897342,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
508,A25,35,COCHIN,Silver,100003.0,C7,Govt,05-May-04,SANDALS,446040.47,5,2004,4.460270891873243,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
509,A25,35,COCHIN,Silver,100003.0,C7,Govt,03-Sep-05,JEWELLERY,126931.94,9,2005,1.2692813215603531,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
510,A25,35,COCHIN,Silver,100003.0,C7,Govt,25-Jan-04,PETRO,243221.98,1,2004,2.4321468355949323,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
511,A25,35,COCHIN,Silver,100003.0,C7,Govt,30-Mar-06,BUS TICKET,198472.97,3,2006,1.9846701598952032,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
512,A25,35,COCHIN,Silver,100003.0,C7,Govt,03-Jan-04,PETRO,350791.94,1,2004,3.5078141655750326,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
513,A25,35,COCHIN,Silver,100003.0,C7,Govt,05-Mar-06,TRAIN TICKET,427077.54,3,2006,4.270647280581582,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
514,A25,35,COCHIN,Silver,100003.0,C7,Govt,23-Nov-04,AIR TICKET,355617.91,11,2004,3.556072417827465,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
515,A25,35,COCHIN,Silver,100003.0,C7,Govt,03-Feb-06,BIKE,402518.16,2,2006,4.0250608481745545,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
516,A25,35,COCHIN,Silver,100003.0,C7,Govt,28-Feb-05,TRAIN TICKET,205987.83,2,2005,2.0598165055048345,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
517,A25,35,COCHIN,Silver,100003.0,C7,Govt,04-Apr-06,PETRO,40536.92,4,2006,0.40535703928882133,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
518,A25,35,COCHIN,Silver,100003.0,C7,Govt,25-Jan-04,PETRO,90922.64,1,2004,0.9091991240262792,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
519,A25,35,COCHIN,Silver,100003.0,C7,Govt,06-Apr-04,BUS TICKET,230766.62,4,2004,2.3075969720908374,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
520,A25,35,COCHIN,Silver,100003.0,C7,Govt,28-May-05,JEWELLERY,277274.22,5,2005,2.772659020229393,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
521,A25,35,COCHIN,Silver,100003.0,C7,Govt,03-Jul-06,TRAIN TICKET,198030.12,7,2006,1.9802417927462175,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
522,A25,35,COCHIN,Silver,100003.0,C7,Govt,17-Jan-05,CAMERA,490544.87,1,2005,4.905301540953771,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
523,A25,35,COCHIN,Silver,100003.0,C7,Govt,03-Jan-04,CAMERA,23294.48,1,2004,0.23293781186564402,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
524,A25,35,COCHIN,Silver,100003.0,C7,Govt,30-Apr-06,FOOD,344070.77,4,2006,3.4406044818655444,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
525,A25,35,COCHIN,Silver,100003.0,C7,Govt,03-Jul-05,CAMERA,206823.3,7,2005,2.068170954871354,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
526,A25,35,COCHIN,Silver,100003.0,C7,Govt,03-Feb-05,JEWELLERY,154873.49,2,2005,1.5486884393468194,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
527,A25,35,COCHIN,Silver,100003.0,C7,Govt,12-Jan-04,SHOPPING,349503.46,1,2004,3.494929752107437,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
528,A25,35,COCHIN,Silver,100003.0,C7,Govt,07-May-05,JEWELLERY,128793.37,5,2005,1.2878950631481054,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
