,DateTime,Junction,Vehicles,ID,date,time,hour,day,month,year,dayofweek
5460,15-02-2017 12.00,1,86,20170215121,15-02-2017,12.00.00,12,15,2,2017,2
5461,15-02-2017 13.00,1,75,20170215131,15-02-2017,13.00.00,13,15,2,2017,2
5462,15-02-2017 14.00,1,82,20170215141,15-02-2017,14.00.00,14,15,2,2017,2
5463,15-02-2017 15.00,1,85,20170215151,15-02-2017,15.00.00,15,15,2,2017,2
5464,15-02-2017 16.00,1,77,20170215161,15-02-2017,16.00.00,16,15,2,2017,2
5465,15-02-2017 17.00,1,73,20170215171,15-02-2017,17.00.00,17,15,2,2017,2
5466,15-02-2017 18.00,1,79,20170215181,15-02-2017,18.00.00,18,15,2,2017,2
5467,15-02-2017 19.00,1,82,20170215191,15-02-2017,19.00.00,19,15,2,2017,2
5468,15-02-2017 20.00,1,83,20170215201,15-02-2017,20.00.00,20,15,2,2017,2
5469,15-02-2017 21.00,1,83,20170215211,15-02-2017,21.00.00,21,15,2,2017,2
5470,15-02-2017 22.00,1,82,20170215221,15-02-2017,22.00.00,22,15,2,2017,2
5471,15-02-2017 23.00,1,73,20170215231,15-02-2017,23.00.00,23,15,2,2017,2
5472,16-02-2017 0.00,1,69,20170216001,16-02-2017,0.00.00,0,16,2,2017,3
5473,16-02-2017 1.00,1,55,20170216011,16-02-2017,1.00.00,1,16,2,2017,3
5474,16-02-2017 2.00,1,53,20170216021,16-02-2017,2.00.00,2,16,2,2017,3
5475,16-02-2017 3.00,1,47,20170216031,16-02-2017,3.00.00,3,16,2,2017,3
5476,16-02-2017 4.00,1,38,20170216041,16-02-2017,4.00.00,4,16,2,2017,3
5477,16-02-2017 5.00,1,39,20170216051,16-02-2017,5.00.00,5,16,2,2017,3
5478,16-02-2017 6.00,1,42,20170216061,16-02-2017,6.00.00,6,16,2,2017,3
5479,16-02-2017 7.00,1,46,20170216071,16-02-2017,7.00.00,7,16,2,2017,3
5480,16-02-2017 8.00,1,48,20170216081,16-02-2017,8.00.00,8,16,2,2017,3
5481,16-02-2017 9.00,1,57,20170216091,16-02-2017,9.00.00,9,16,2,2017,3
5482,16-02-2017 10.00,1,67,20170216101,16-02-2017,10.00.00,10,16,2,2017,3
5483,16-02-2017 11.00,1,81,20170216111,16-02-2017,11.00.00,11,16,2,2017,3
5484,16-02-2017 12.00,1,76,20170216121,16-02-2017,12.00.00,12,16,2,2017,3
5485,16-02-2017 13.00,1,70,20170216131,16-02-2017,13.00.00,13,16,2,2017,3
5486,16-02-2017 14.00,1,79,20170216141,16-02-2017,14.00.00,14,16,2,2017,3
5487,16-02-2017 15.00,1,80,20170216151,16-02-2017,15.00.00,15,16,2,2017,3
5488,16-02-2017 16.00,1,74,20170216161,16-02-2017,16.00.00,16,16,2,2017,3
5489,16-02-2017 17.00,1,69,20170216171,16-02-2017,17.00.00,17,16,2,2017,3
5490,16-02-2017 18.00,1,68,20170216181,16-02-2017,18.00.00,18,16,2,2017,3
5491,16-02-2017 19.00,1,81,20170216191,16-02-2017,19.00.00,19,16,2,2017,3
5492,16-02-2017 20.00,1,84,20170216201,16-02-2017,20.00.00,20,16,2,2017,3
5493,16-02-2017 21.00,1,86,20170216211,16-02-2017,21.00.00,21,16,2,2017,3
5494,16-02-2017 22.00,1,79,20170216221,16-02-2017,22.00.00,22,16,2,2017,3
5495,16-02-2017 23.00,1,73,20170216231,16-02-2017,23.00.00,23,16,2,2017,3
5496,17-02-2017 0.00,1,67,20170217001,17-02-2017,0.00.00,0,17,2,2017,4
5497,17-02-2017 1.00,1,56,20170217011,17-02-2017,1.00.00,1,17,2,2017,4
5498,17-02-2017 2.00,1,51,20170217021,17-02-2017,2.00.00,2,17,2,2017,4
5499,17-02-2017 3.00,1,47,20170217031,17-02-2017,3.00.00,3,17,2,2017,4
5500,17-02-2017 4.00,1,41,20170217041,17-02-2017,4.00.00,4,17,2,2017,4
5501,17-02-2017 5.00,1,32,20170217051,17-02-2017,5.00.00,5,17,2,2017,4
5502,17-02-2017 6.00,1,37,20170217061,17-02-2017,6.00.00,6,17,2,2017,4
5503,17-02-2017 7.00,1,46,20170217071,17-02-2017,7.00.00,7,17,2,2017,4
5504,17-02-2017 8.00,1,42,20170217081,17-02-2017,8.00.00,8,17,2,2017,4
5505,17-02-2017 9.00,1,50,20170217091,17-02-2017,9.00.00,9,17,2,2017,4
5506,17-02-2017 10.00,1,62,20170217101,17-02-2017,10.00.00,10,17,2,2017,4
5507,17-02-2017 11.00,1,72,20170217111,17-02-2017,11.00.00,11,17,2,2017,4
5508,17-02-2017 12.00,1,80,20170217121,17-02-2017,12.00.00,12,17,2,2017,4
5509,17-02-2017 13.00,1,71,20170217131,17-02-2017,13.00.00,13,17,2,2017,4
5510,17-02-2017 14.00,1,72,20170217141,17-02-2017,14.00.00,14,17,2,2017,4
5511,17-02-2017 15.00,1,71,20170217151,17-02-2017,15.00.00,15,17,2,2017,4
5512,17-02-2017 16.00,1,67,20170217161,17-02-2017,16.00.00,16,17,2,2017,4
5513,17-02-2017 17.00,1,67,20170217171,17-02-2017,17.00.00,17,17,2,2017,4
5514,17-02-2017 18.00,1,76,20170217181,17-02-2017,18.00.00,18,17,2,2017,4
5515,17-02-2017 19.00,1,79,20170217191,17-02-2017,19.00.00,19,17,2,2017,4
5516,17-02-2017 20.00,1,82,20170217201,17-02-2017,20.00.00,20,17,2,2017,4
5517,17-02-2017 21.00,1,79,20170217211,17-02-2017,21.00.00,21,17,2,2017,4
5518,17-02-2017 22.00,1,67,20170217221,17-02-2017,22.00.00,22,17,2,2017,4
5519,17-02-2017 23.00,1,67,20170217231,17-02-2017,23.00.00,23,17,2,2017,4
5520,18-02-2017 0.00,1,60,20170218001,18-02-2017,0.00.00,0,18,2,2017,5
5521,18-02-2017 1.00,1,54,20170218011,18-02-2017,1.00.00,1,18,2,2017,5
5522,18-02-2017 2.00,1,47,20170218021,18-02-2017,2.00.00,2,18,2,2017,5
5523,18-02-2017 3.00,1,42,20170218031,18-02-2017,3.00.00,3,18,2,2017,5
5524,18-02-2017 4.00,1,35,20170218041,18-02-2017,4.00.00,4,18,2,2017,5
5525,18-02-2017 5.00,1,33,20170218051,18-02-2017,5.00.00,5,18,2,2017,5
5526,18-02-2017 6.00,1,33,20170218061,18-02-2017,6.00.00,6,18,2,2017,5
5527,18-02-2017 7.00,1,33,20170218071,18-02-2017,7.00.00,7,18,2,2017,5
5528,18-02-2017 8.00,1,42,20170218081,18-02-2017,8.00.00,8,18,2,2017,5
5529,18-02-2017 9.00,1,41,20170218091,18-02-2017,9.00.00,9,18,2,2017,5
5530,18-02-2017 10.00,1,69,20170218101,18-02-2017,10.00.00,10,18,2,2017,5
5531,18-02-2017 11.00,1,64,20170218111,18-02-2017,11.00.00,11,18,2,2017,5
5532,18-02-2017 12.00,1,57,20170218121,18-02-2017,12.00.00,12,18,2,2017,5
5533,18-02-2017 13.00,1,55,20170218131,18-02-2017,13.00.00,13,18,2,2017,5
5534,18-02-2017 14.00,1,53,20170218141,18-02-2017,14.00.00,14,18,2,2017,5
5535,18-02-2017 15.00,1,53,20170218151,18-02-2017,15.00.00,15,18,2,2017,5
5536,18-02-2017 16.00,1,49,20170218161,18-02-2017,16.00.00,16,18,2,2017,5
5537,18-02-2017 17.00,1,54,20170218171,18-02-2017,17.00.00,17,18,2,2017,5
5538,18-02-2017 18.00,1,55,20170218181,18-02-2017,18.00.00,18,18,2,2017,5
5539,18-02-2017 19.00,1,59,20170218191,18-02-2017,19.00.00,19,18,2,2017,5
5540,18-02-2017 20.00,1,63,20170218201,18-02-2017,20.00.00,20,18,2,2017,5
5541,18-02-2017 21.00,1,59,20170218211,18-02-2017,21.00.00,21,18,2,2017,5
5542,18-02-2017 22.00,1,57,20170218221,18-02-2017,22.00.00,22,18,2,2017,5
5543,18-02-2017 23.00,1,59,20170218231,18-02-2017,23.00.00,23,18,2,2017,5
5544,19-02-2017 0.00,1,55,20170219001,19-02-2017,0.00.00,0,19,2,2017,6
5545,19-02-2017 1.00,1,44,20170219011,19-02-2017,1.00.00,1,19,2,2017,6
5546,19-02-2017 2.00,1,36,20170219021,19-02-2017,2.00.00,2,19,2,2017,6
5547,19-02-2017 3.00,1,37,20170219031,19-02-2017,3.00.00,3,19,2,2017,6
5548,19-02-2017 4.00,1,31,20170219041,19-02-2017,4.00.00,4,19,2,2017,6
5549,19-02-2017 5.00,1,29,20170219051,19-02-2017,5.00.00,5,19,2,2017,6
5550,19-02-2017 6.00,1,31,20170219061,19-02-2017,6.00.00,6,19,2,2017,6
5551,19-02-2017 7.00,1,31,20170219071,19-02-2017,7.00.00,7,19,2,2017,6
5552,19-02-2017 8.00,1,35,20170219081,19-02-2017,8.00.00,8,19,2,2017,6
5553,19-02-2017 9.00,1,45,20170219091,19-02-2017,9.00.00,9,19,2,2017,6
5554,19-02-2017 10.00,1,52,20170219101,19-02-2017,10.00.00,10,19,2,2017,6
5555,19-02-2017 11.00,1,46,20170219111,19-02-2017,11.00.00,11,19,2,2017,6
5556,19-02-2017 12.00,1,49,20170219121,19-02-2017,12.00.00,12,19,2,2017,6
5557,19-02-2017 13.00,1,49,20170219131,19-02-2017,13.00.00,13,19,2,2017,6
5558,19-02-2017 14.00,1,44,20170219141,19-02-2017,14.00.00,14,19,2,2017,6
5559,19-02-2017 15.00,1,45,20170219151,19-02-2017,15.00.00,15,19,2,2017,6
5560,19-02-2017 16.00,1,46,20170219161,19-02-2017,16.00.00,16,19,2,2017,6
5561,19-02-2017 17.00,1,50,20170219171,19-02-2017,17.00.00,17,19,2,2017,6
5562,19-02-2017 18.00,1,52,20170219181,19-02-2017,18.00.00,18,19,2,2017,6
5563,19-02-2017 19.00,1,61,20170219191,19-02-2017,19.00.00,19,19,2,2017,6
5564,19-02-2017 20.00,1,57,20170219201,19-02-2017,20.00.00,20,19,2,2017,6
5565,19-02-2017 21.00,1,61,20170219211,19-02-2017,21.00.00,21,19,2,2017,6
5566,19-02-2017 22.00,1,62,20170219221,19-02-2017,22.00.00,22,19,2,2017,6
5567,19-02-2017 23.00,1,59,20170219231,19-02-2017,23.00.00,23,19,2,2017,6
5568,20-02-2017 0.00,1,50,20170220001,20-02-2017,0.00.00,0,20,2,2017,0
5569,20-02-2017 1.00,1,42,20170220011,20-02-2017,1.00.00,1,20,2,2017,0
5570,20-02-2017 2.00,1,46,20170220021,20-02-2017,2.00.00,2,20,2,2017,0
5571,20-02-2017 3.00,1,39,20170220031,20-02-2017,3.00.00,3,20,2,2017,0
5572,20-02-2017 4.00,1,35,20170220041,20-02-2017,4.00.00,4,20,2,2017,0
5573,20-02-2017 5.00,1,36,20170220051,20-02-2017,5.00.00,5,20,2,2017,0
5574,20-02-2017 6.00,1,41,20170220061,20-02-2017,6.00.00,6,20,2,2017,0
5575,20-02-2017 7.00,1,47,20170220071,20-02-2017,7.00.00,7,20,2,2017,0
5576,20-02-2017 8.00,1,46,20170220081,20-02-2017,8.00.00,8,20,2,2017,0
5577,20-02-2017 9.00,1,61,20170220091,20-02-2017,9.00.00,9,20,2,2017,0
5578,20-02-2017 10.00,1,72,20170220101,20-02-2017,10.00.00,10,20,2,2017,0
5579,20-02-2017 11.00,1,84,20170220111,20-02-2017,11.00.00,11,20,2,2017,0
5580,20-02-2017 12.00,1,102,20170220121,20-02-2017,12.00.00,12,20,2,2017,0
5581,20-02-2017 13.00,1,88,20170220131,20-02-2017,13.00.00,13,20,2,2017,0
5582,20-02-2017 14.00,1,99,20170220141,20-02-2017,14.00.00,14,20,2,2017,0
5583,20-02-2017 15.00,1,103,20170220151,20-02-2017,15.00.00,15,20,2,2017,0
5584,20-02-2017 16.00,1,89,20170220161,20-02-2017,16.00.00,16,20,2,2017,0
5585,20-02-2017 17.00,1,86,20170220171,20-02-2017,17.00.00,17,20,2,2017,0
5586,20-02-2017 18.00,1,90,20170220181,20-02-2017,18.00.00,18,20,2,2017,0
5587,20-02-2017 19.00,1,98,20170220191,20-02-2017,19.00.00,19,20,2,2017,0
5588,20-02-2017 20.00,1,95,20170220201,20-02-2017,20.00.00,20,20,2,2017,0
5589,20-02-2017 21.00,1,94,20170220211,20-02-2017,21.00.00,21,20,2,2017,0
5590,20-02-2017 22.00,1,90,20170220221,20-02-2017,22.00.00,22,20,2,2017,0
5591,20-02-2017 23.00,1,81,20170220231,20-02-2017,23.00.00,23,20,2,2017,0
5592,21-02-2017 0.00,1,67,20170221001,21-02-2017,0.00.00,0,21,2,2017,1
5593,21-02-2017 1.00,1,60,20170221011,21-02-2017,1.00.00,1,21,2,2017,1
5594,21-02-2017 2.00,1,52,20170221021,21-02-2017,2.00.00,2,21,2,2017,1
5595,21-02-2017 3.00,1,52,20170221031,21-02-2017,3.00.00,3,21,2,2017,1
5596,21-02-2017 4.00,1,45,20170221041,21-02-2017,4.00.00,4,21,2,2017,1
5597,21-02-2017 5.00,1,42,20170221051,21-02-2017,5.00.00,5,21,2,2017,1
5598,21-02-2017 6.00,1,43,20170221061,21-02-2017,6.00.00,6,21,2,2017,1
5599,21-02-2017 7.00,1,48,20170221071,21-02-2017,7.00.00,7,21,2,2017,1
5600,21-02-2017 8.00,1,54,20170221081,21-02-2017,8.00.00,8,21,2,2017,1
5601,21-02-2017 9.00,1,64,20170221091,21-02-2017,9.00.00,9,21,2,2017,1
5602,21-02-2017 10.00,1,78,20170221101,21-02-2017,10.00.00,10,21,2,2017,1
5603,21-02-2017 11.00,1,93,20170221111,21-02-2017,11.00.00,11,21,2,2017,1
5604,21-02-2017 12.00,1,92,20170221121,21-02-2017,12.00.00,12,21,2,2017,1
5605,21-02-2017 13.00,1,76,20170221131,21-02-2017,13.00.00,13,21,2,2017,1
5606,21-02-2017 14.00,1,91,20170221141,21-02-2017,14.00.00,14,21,2,2017,1
5607,21-02-2017 15.00,1,90,20170221151,21-02-2017,15.00.00,15,21,2,2017,1
5608,21-02-2017 16.00,1,87,20170221161,21-02-2017,16.00.00,16,21,2,2017,1
5609,21-02-2017 17.00,1,83,20170221171,21-02-2017,17.00.00,17,21,2,2017,1
5610,21-02-2017 18.00,1,81,20170221181,21-02-2017,18.00.00,18,21,2,2017,1
5611,21-02-2017 19.00,1,89,20170221191,21-02-2017,19.00.00,19,21,2,2017,1
5612,21-02-2017 20.00,1,90,20170221201,21-02-2017,20.00.00,20,21,2,2017,1
5613,21-02-2017 21.00,1,90,20170221211,21-02-2017,21.00.00,21,21,2,2017,1
5614,21-02-2017 22.00,1,85,20170221221,21-02-2017,22.00.00,22,21,2,2017,1
5615,21-02-2017 23.00,1,81,20170221231,21-02-2017,23.00.00,23,21,2,2017,1
5616,22-02-2017 0.00,1,75,20170222001,22-02-2017,0.00.00,0,22,2,2017,2
5617,22-02-2017 1.00,1,62,20170222011,22-02-2017,1.00.00,1,22,2,2017,2
5618,22-02-2017 2.00,1,56,20170222021,22-02-2017,2.00.00,2,22,2,2017,2
5619,22-02-2017 3.00,1,55,20170222031,22-02-2017,3.00.00,3,22,2,2017,2
5620,22-02-2017 4.00,1,42,20170222041,22-02-2017,4.00.00,4,22,2,2017,2
5621,22-02-2017 5.00,1,38,20170222051,22-02-2017,5.00.00,5,22,2,2017,2
5622,22-02-2017 6.00,1,43,20170222061,22-02-2017,6.00.00,6,22,2,2017,2
5623,22-02-2017 7.00,1,47,20170222071,22-02-2017,7.00.00,7,22,2,2017,2
5624,22-02-2017 8.00,1,50,20170222081,22-02-2017,8.00.00,8,22,2,2017,2
5625,22-02-2017 9.00,1,61,20170222091,22-02-2017,9.00.00,9,22,2,2017,2
5626,22-02-2017 10.00,1,71,20170222101,22-02-2017,10.00.00,10,22,2,2017,2
5627,22-02-2017 11.00,1,80,20170222111,22-02-2017,11.00.00,11,22,2,2017,2
5628,22-02-2017 12.00,1,85,20170222121,22-02-2017,12.00.00,12,22,2,2017,2
5629,22-02-2017 13.00,1,72,20170222131,22-02-2017,13.00.00,13,22,2,2017,2
5630,22-02-2017 14.00,1,86,20170222141,22-02-2017,14.00.00,14,22,2,2017,2
5631,22-02-2017 15.00,1,85,20170222151,22-02-2017,15.00.00,15,22,2,2017,2
5632,22-02-2017 16.00,1,77,20170222161,22-02-2017,16.00.00,16,22,2,2017,2
5633,22-02-2017 17.00,1,72,20170222171,22-02-2017,17.00.00,17,22,2,2017,2
5634,22-02-2017 18.00,1,78,20170222181,22-02-2017,18.00.00,18,22,2,2017,2
5635,22-02-2017 19.00,1,91,20170222191,22-02-2017,19.00.00,19,22,2,2017,2
5636,22-02-2017 20.00,1,88,20170222201,22-02-2017,20.00.00,20,22,2,2017,2
5637,22-02-2017 21.00,1,87,20170222211,22-02-2017,21.00.00,21,22,2,2017,2
5638,22-02-2017 22.00,1,84,20170222221,22-02-2017,22.00.00,22,22,2,2017,2
5639,22-02-2017 23.00,1,77,20170222231,22-02-2017,23.00.00,23,22,2,2017,2
5640,23-02-2017 0.00,1,72,20170223001,23-02-2017,0.00.00,0,23,2,2017,3
5641,23-02-2017 1.00,1,57,20170223011,23-02-2017,1.00.00,1,23,2,2017,3
5642,23-02-2017 2.00,1,51,20170223021,23-02-2017,2.00.00,2,23,2,2017,3
5643,23-02-2017 3.00,1,55,20170223031,23-02-2017,3.00.00,3,23,2,2017,3
5644,23-02-2017 4.00,1,47,20170223041,23-02-2017,4.00.00,4,23,2,2017,3
5645,23-02-2017 5.00,1,41,20170223051,23-02-2017,5.00.00,5,23,2,2017,3
5646,23-02-2017 6.00,1,46,20170223061,23-02-2017,6.00.00,6,23,2,2017,3
5647,23-02-2017 7.00,1,47,20170223071,23-02-2017,7.00.00,7,23,2,2017,3
5648,23-02-2017 8.00,1,52,20170223081,23-02-2017,8.00.00,8,23,2,2017,3
5649,23-02-2017 9.00,1,63,20170223091,23-02-2017,9.00.00,9,23,2,2017,3
5650,23-02-2017 10.00,1,84,20170223101,23-02-2017,10.00.00,10,23,2,2017,3
5651,23-02-2017 11.00,1,84,20170223111,23-02-2017,11.00.00,11,23,2,2017,3
5652,23-02-2017 12.00,1,91,20170223121,23-02-2017,12.00.00,12,23,2,2017,3
5653,23-02-2017 13.00,1,78,20170223131,23-02-2017,13.00.00,13,23,2,2017,3
5654,23-02-2017 14.00,1,132,20170223141,23-02-2017,14.00.00,14,23,2,2017,3
5655,23-02-2017 15.00,1,124,20170223151,23-02-2017,15.00.00,15,23,2,2017,3
5656,23-02-2017 16.00,1,113,20170223161,23-02-2017,16.00.00,16,23,2,2017,3
5657,23-02-2017 17.00,1,109,20170223171,23-02-2017,17.00.00,17,23,2,2017,3
5658,23-02-2017 18.00,1,115,20170223181,23-02-2017,18.00.00,18,23,2,2017,3
5659,23-02-2017 19.00,1,124,20170223191,23-02-2017,19.00.00,19,23,2,2017,3
5660,23-02-2017 20.00,1,94,20170223201,23-02-2017,20.00.00,20,23,2,2017,3
5661,23-02-2017 21.00,1,84,20170223211,23-02-2017,21.00.00,21,23,2,2017,3
5662,23-02-2017 22.00,1,85,20170223221,23-02-2017,22.00.00,22,23,2,2017,3
5663,23-02-2017 23.00,1,73,20170223231,23-02-2017,23.00.00,23,23,2,2017,3
5664,24-02-2017 0.00,1,65,20170224001,24-02-2017,0.00.00,0,24,2,2017,4
5665,24-02-2017 1.00,1,64,20170224011,24-02-2017,1.00.00,1,24,2,2017,4
5666,24-02-2017 2.00,1,60,20170224021,24-02-2017,2.00.00,2,24,2,2017,4
5667,24-02-2017 3.00,1,51,20170224031,24-02-2017,3.00.00,3,24,2,2017,4
5668,24-02-2017 4.00,1,45,20170224041,24-02-2017,4.00.00,4,24,2,2017,4
5669,24-02-2017 5.00,1,43,20170224051,24-02-2017,5.00.00,5,24,2,2017,4
5670,24-02-2017 6.00,1,43,20170224061,24-02-2017,6.00.00,6,24,2,2017,4
5671,24-02-2017 7.00,1,45,20170224071,24-02-2017,7.00.00,7,24,2,2017,4
5672,24-02-2017 8.00,1,46,20170224081,24-02-2017,8.00.00,8,24,2,2017,4
5673,24-02-2017 9.00,1,60,20170224091,24-02-2017,9.00.00,9,24,2,2017,4
5674,24-02-2017 10.00,1,67,20170224101,24-02-2017,10.00.00,10,24,2,2017,4
5675,24-02-2017 11.00,1,75,20170224111,24-02-2017,11.00.00,11,24,2,2017,4
5676,24-02-2017 12.00,1,73,20170224121,24-02-2017,12.00.00,12,24,2,2017,4
5677,24-02-2017 13.00,1,73,20170224131,24-02-2017,13.00.00,13,24,2,2017,4
5678,24-02-2017 14.00,1,74,20170224141,24-02-2017,14.00.00,14,24,2,2017,4
5679,24-02-2017 15.00,1,77,20170224151,24-02-2017,15.00.00,15,24,2,2017,4
5680,24-02-2017 16.00,1,70,20170224161,24-02-2017,16.00.00,16,24,2,2017,4
5681,24-02-2017 17.00,1,70,20170224171,24-02-2017,17.00.00,17,24,2,2017,4
5682,24-02-2017 18.00,1,66,20170224181,24-02-2017,18.00.00,18,24,2,2017,4
5683,24-02-2017 19.00,1,74,20170224191,24-02-2017,19.00.00,19,24,2,2017,4
5684,24-02-2017 20.00,1,78,20170224201,24-02-2017,20.00.00,20,24,2,2017,4
5685,24-02-2017 21.00,1,76,20170224211,24-02-2017,21.00.00,21,24,2,2017,4
5686,24-02-2017 22.00,1,71,20170224221,24-02-2017,22.00.00,22,24,2,2017,4
5687,24-02-2017 23.00,1,68,20170224231,24-02-2017,23.00.00,23,24,2,2017,4
5688,25-02-2017 0.00,1,60,20170225001,25-02-2017,0.00.00,0,25,2,2017,5
5689,25-02-2017 1.00,1,54,20170225011,25-02-2017,1.00.00,1,25,2,2017,5
5690,25-02-2017 2.00,1,46,20170225021,25-02-2017,2.00.00,2,25,2,2017,5
5691,25-02-2017 3.00,1,44,20170225031,25-02-2017,3.00.00,3,25,2,2017,5
5692,25-02-2017 4.00,1,35,20170225041,25-02-2017,4.00.00,4,25,2,2017,5
5693,25-02-2017 5.00,1,30,20170225051,25-02-2017,5.00.00,5,25,2,2017,5
5694,25-02-2017 6.00,1,31,20170225061,25-02-2017,6.00.00,6,25,2,2017,5
5695,25-02-2017 7.00,1,30,20170225071,25-02-2017,7.00.00,7,25,2,2017,5
5696,25-02-2017 8.00,1,36,20170225081,25-02-2017,8.00.00,8,25,2,2017,5
5697,25-02-2017 9.00,1,40,20170225091,25-02-2017,9.00.00,9,25,2,2017,5
5698,25-02-2017 10.00,1,47,20170225101,25-02-2017,10.00.00,10,25,2,2017,5
5699,25-02-2017 11.00,1,51,20170225111,25-02-2017,11.00.00,11,25,2,2017,5
5700,25-02-2017 12.00,1,50,20170225121,25-02-2017,12.00.00,12,25,2,2017,5
5701,25-02-2017 13.00,1,45,20170225131,25-02-2017,13.00.00,13,25,2,2017,5
5702,25-02-2017 14.00,1,46,20170225141,25-02-2017,14.00.00,14,25,2,2017,5
5703,25-02-2017 15.00,1,52,20170225151,25-02-2017,15.00.00,15,25,2,2017,5
5704,25-02-2017 16.00,1,49,20170225161,25-02-2017,16.00.00,16,25,2,2017,5
5705,25-02-2017 17.00,1,48,20170225171,25-02-2017,17.00.00,17,25,2,2017,5
5706,25-02-2017 18.00,1,55,20170225181,25-02-2017,18.00.00,18,25,2,2017,5
5707,25-02-2017 19.00,1,57,20170225191,25-02-2017,19.00.00,19,25,2,2017,5
5708,25-02-2017 20.00,1,60,20170225201,25-02-2017,20.00.00,20,25,2,2017,5
5709,25-02-2017 21.00,1,60,20170225211,25-02-2017,21.00.00,21,25,2,2017,5
5710,25-02-2017 22.00,1,60,20170225221,25-02-2017,22.00.00,22,25,2,2017,5
5711,25-02-2017 23.00,1,56,20170225231,25-02-2017,23.00.00,23,25,2,2017,5
5712,26-02-2017 0.00,1,52,20170226001,26-02-2017,0.00.00,0,26,2,2017,6
5713,26-02-2017 1.00,1,42,20170226011,26-02-2017,1.00.00,1,26,2,2017,6
5714,26-02-2017 2.00,1,36,20170226021,26-02-2017,2.00.00,2,26,2,2017,6
5715,26-02-2017 3.00,1,37,20170226031,26-02-2017,3.00.00,3,26,2,2017,6
5716,26-02-2017 4.00,1,33,20170226041,26-02-2017,4.00.00,4,26,2,2017,6
5717,26-02-2017 5.00,1,31,20170226051,26-02-2017,5.00.00,5,26,2,2017,6
5718,26-02-2017 6.00,1,27,20170226061,26-02-2017,6.00.00,6,26,2,2017,6
5719,26-02-2017 7.00,1,33,20170226071,26-02-2017,7.00.00,7,26,2,2017,6
5720,26-02-2017 8.00,1,36,20170226081,26-02-2017,8.00.00,8,26,2,2017,6
5721,26-02-2017 9.00,1,39,20170226091,26-02-2017,9.00.00,9,26,2,2017,6
5722,26-02-2017 10.00,1,49,20170226101,26-02-2017,10.00.00,10,26,2,2017,6
5723,26-02-2017 11.00,1,49,20170226111,26-02-2017,11.00.00,11,26,2,2017,6
5724,26-02-2017 12.00,1,50,20170226121,26-02-2017,12.00.00,12,26,2,2017,6
5725,26-02-2017 13.00,1,50,20170226131,26-02-2017,13.00.00,13,26,2,2017,6
5726,26-02-2017 14.00,1,48,20170226141,26-02-2017,14.00.00,14,26,2,2017,6
5727,26-02-2017 15.00,1,50,20170226151,26-02-2017,15.00.00,15,26,2,2017,6
5728,26-02-2017 16.00,1,51,20170226161,26-02-2017,16.00.00,16,26,2,2017,6
5729,26-02-2017 17.00,1,44,20170226171,26-02-2017,17.00.00,17,26,2,2017,6
5730,26-02-2017 18.00,1,51,20170226181,26-02-2017,18.00.00,18,26,2,2017,6
5731,26-02-2017 19.00,1,57,20170226191,26-02-2017,19.00.00,19,26,2,2017,6
5732,26-02-2017 20.00,1,60,20170226201,26-02-2017,20.00.00,20,26,2,2017,6
5733,26-02-2017 21.00,1,63,20170226211,26-02-2017,21.00.00,21,26,2,2017,6
5734,26-02-2017 22.00,1,58,20170226221,26-02-2017,22.00.00,22,26,2,2017,6
5735,26-02-2017 23.00,1,56,20170226231,26-02-2017,23.00.00,23,26,2,2017,6
5736,27-02-2017 0.00,1,56,20170227001,27-02-2017,0.00.00,0,27,2,2017,0
5737,27-02-2017 1.00,1,45,20170227011,27-02-2017,1.00.00,1,27,2,2017,0
5738,27-02-2017 2.00,1,38,20170227021,27-02-2017,2.00.00,2,27,2,2017,0
5739,27-02-2017 3.00,1,36,20170227031,27-02-2017,3.00.00,3,27,2,2017,0
5740,27-02-2017 4.00,1,38,20170227041,27-02-2017,4.00.00,4,27,2,2017,0
5741,27-02-2017 5.00,1,35,20170227051,27-02-2017,5.00.00,5,27,2,2017,0
5742,27-02-2017 6.00,1,40,20170227061,27-02-2017,6.00.00,6,27,2,2017,0
5743,27-02-2017 7.00,1,44,20170227071,27-02-2017,7.00.00,7,27,2,2017,0
5744,27-02-2017 8.00,1,49,20170227081,27-02-2017,8.00.00,8,27,2,2017,0
5745,27-02-2017 9.00,1,59,20170227091,27-02-2017,9.00.00,9,27,2,2017,0
5746,27-02-2017 10.00,1,72,20170227101,27-02-2017,10.00.00,10,27,2,2017,0
5747,27-02-2017 11.00,1,75,20170227111,27-02-2017,11.00.00,11,27,2,2017,0
5748,27-02-2017 12.00,1,81,20170227121,27-02-2017,12.00.00,12,27,2,2017,0
5749,27-02-2017 13.00,1,77,20170227131,27-02-2017,13.00.00,13,27,2,2017,0
5750,27-02-2017 14.00,1,81,20170227141,27-02-2017,14.00.00,14,27,2,2017,0
5751,27-02-2017 15.00,1,80,20170227151,27-02-2017,15.00.00,15,27,2,2017,0
5752,27-02-2017 16.00,1,78,20170227161,27-02-2017,16.00.00,16,27,2,2017,0
5753,27-02-2017 17.00,1,74,20170227171,27-02-2017,17.00.00,17,27,2,2017,0
5754,27-02-2017 18.00,1,76,20170227181,27-02-2017,18.00.00,18,27,2,2017,0
5755,27-02-2017 19.00,1,80,20170227191,27-02-2017,19.00.00,19,27,2,2017,0
5756,27-02-2017 20.00,1,85,20170227201,27-02-2017,20.00.00,20,27,2,2017,0
